                                                   
{'loss': 1.4432, 'grad_norm': 16.352027893066406, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.3388, 'grad_norm': 1.1186240911483765, 'learning_rate': 3.1490874346732904e-06, 'epoch': 2.25}
{'loss': 0.3619, 'grad_norm': 1.1871625185012817, 'learning_rate': 3.1296846901516808e-06, 'epoch': 2.25}
{'loss': 0.3437, 'grad_norm': 1.1532164812088013, 'learning_rate': 3.110330809243134e-06, 'epoch': 2.25}
{'loss': 0.3173, 'grad_norm': 1.084868311882019, 'learning_rate': 3.091025929597892e-06, 'epoch': 2.25}
{'loss': 0.3049, 'grad_norm': 1.068212866783142, 'learning_rate': 3.0717701885176797e-06, 'epoch': 2.26}
{'loss': 0.3705, 'grad_norm': 1.1473636627197266, 'learning_rate': 3.052563722954741e-06, 'epoch': 2.26}
{'loss': 0.342, 'grad_norm': 1.2316694259643555, 'learning_rate': 3.0334066695108566e-06, 'epoch': 2.26}
{'loss': 0.336, 'grad_norm': 1.0872282981872559, 'learning_rate': 3.014299164436372e-06, 'epoch': 2.26}
{'loss': 0.3747, 'grad_norm': 1.1044400930404663, 'learning_rate': 2.9952413436292306e-06, 'epoch': 2.27}
{'loss': 0.3745, 'grad_norm': 1.2089391946792603, 'learning_rate': 2.9762333426340173e-06, 'epoch': 2.27}
{'loss': 0.4023, 'grad_norm': 1.1856616735458374, 'learning_rate': 2.957275296640969e-06, 'epoch': 2.27}
{'loss': 0.3694, 'grad_norm': 1.2631404399871826, 'learning_rate': 2.9383673404850354e-06, 'epoch': 2.27}
{'loss': 0.342, 'grad_norm': 1.167604923248291, 'learning_rate': 2.9195096086449227e-06, 'epoch': 2.28}
{'loss': 0.3334, 'grad_norm': 1.185080885887146, 'learning_rate': 2.9007022352421068e-06, 'epoch': 2.28}
{'loss': 0.3451, 'grad_norm': 1.1367658376693726, 'learning_rate': 2.881945354039921e-06, 'epoch': 2.28}
{'loss': 0.3547, 'grad_norm': 1.189301609992981, 'learning_rate': 2.8632390984425753e-06, 'epoch': 2.28}
{'loss': 0.3466, 'grad_norm': 1.1578823328018188, 'learning_rate': 2.8445836014942073e-06, 'epoch': 2.29}
{'loss': 0.3523, 'grad_norm': 1.1295338869094849, 'learning_rate': 2.825978995877964e-06, 'epoch': 2.29}
{'loss': 0.3646, 'grad_norm': 1.1910289525985718, 'learning_rate': 2.8074254139150223e-06, 'epoch': 2.29}
{'loss': 0.3489, 'grad_norm': 1.1312036514282227, 'learning_rate': 2.7889229875636726e-06, 'epoch': 2.29}
{'loss': 0.3399, 'grad_norm': 1.113579273223877, 'learning_rate': 2.7704718484183703e-06, 'epoch': 2.3}
{'loss': 0.3546, 'grad_norm': 1.12528395652771, 'learning_rate': 2.7520721277088023e-06, 'epoch': 2.3}
{'loss': 0.3399, 'grad_norm': 1.2325177192687988, 'learning_rate': 2.7337239562989517e-06, 'epoch': 2.3}
{'loss': 0.3479, 'grad_norm': 1.2081423997879028, 'learning_rate': 2.715427464686169e-06, 'epoch': 2.3}
{'loss': 0.3295, 'grad_norm': 1.0986591577529907, 'learning_rate': 2.697182783000246e-06, 'epoch': 2.31}
{'loss': 0.3376, 'grad_norm': 1.0223568677902222, 'learning_rate': 2.6789900410024804e-06, 'epoch': 2.31}
{'loss': 0.3164, 'grad_norm': 1.0935174226760864, 'learning_rate': 2.6608493680847757e-06, 'epoch': 2.31}
{'loss': 0.3286, 'grad_norm': 1.0850988626480103, 'learning_rate': 2.642760893268684e-06, 'epoch': 2.31}
{'loss': 0.3518, 'grad_norm': 1.220537781715393, 'learning_rate': 2.6247247452045287e-06, 'epoch': 2.32}
{'loss': 0.3448, 'grad_norm': 1.188626766204834, 'learning_rate': 2.6067410521704597e-06, 'epoch': 2.32}
{'loss': 0.3226, 'grad_norm': 1.203818440437317, 'learning_rate': 2.5888099420715573e-06, 'epoch': 2.32}
{'loss': 0.3693, 'grad_norm': 1.0785276889801025, 'learning_rate': 2.5709315424389135e-06, 'epoch': 2.32}
{'loss': 0.3285, 'grad_norm': 1.1619691848754883, 'learning_rate': 2.5531059804287306e-06, 'epoch': 2.33}
{'loss': 0.3324, 'grad_norm': 1.150282382965088, 'learning_rate': 2.5353333828214156e-06, 'epoch': 2.33}
{'loss': 0.3342, 'grad_norm': 1.1414128541946411, 'learning_rate': 2.5176138760206737e-06, 'epoch': 2.33}
{'loss': 0.3505, 'grad_norm': 1.200863242149353, 'learning_rate': 2.4999475860526236e-06, 'epoch': 2.33}
{'loss': 0.3682, 'grad_norm': 1.1259677410125732, 'learning_rate': 2.4823346385648774e-06, 'epoch': 2.34}
{'loss': 0.345, 'grad_norm': 1.2414932250976562, 'learning_rate': 2.4647751588256653e-06, 'epoch': 2.34}
{'loss': 0.3505, 'grad_norm': 1.1033389568328857, 'learning_rate': 2.4472692717229505e-06, 'epoch': 2.34}
{'loss': 0.3691, 'grad_norm': 1.1665188074111938, 'learning_rate': 2.429817101763511e-06, 'epoch': 2.34}
{'loss': 0.3495, 'grad_norm': 1.060871958732605, 'learning_rate': 2.4124187730720916e-06, 'epoch': 2.35}
{'loss': 0.3198, 'grad_norm': 1.1497410535812378, 'learning_rate': 2.395074409390491e-06, 'epoch': 2.35}
{'loss': 0.3693, 'grad_norm': 1.3154737949371338, 'learning_rate': 2.377784134076698e-06, 'epoch': 2.35}
{'loss': 0.3474, 'grad_norm': 1.1295723915100098, 'learning_rate': 2.3605480701040095e-06, 'epoch': 2.35}
{'loss': 0.3412, 'grad_norm': 1.125266671180725, 'learning_rate': 2.343366340060157e-06, 'epoch': 2.36}
{'loss': 0.3394, 'grad_norm': 1.1418945789337158, 'learning_rate': 2.3262390661464307e-06, 'epoch': 2.36}
{'loss': 0.3596, 'grad_norm': 1.1985206604003906, 'learning_rate': 2.3091663701768165e-06, 'epoch': 2.36}
{'loss': 0.3732, 'grad_norm': 1.115308403968811, 'learning_rate': 2.2921483735771255e-06, 'epoch': 2.36}
{'loss': 0.3413, 'grad_norm': 1.1771668195724487, 'learning_rate': 2.275185197384129e-06, 'epoch': 2.37}
{'loss': 0.3278, 'grad_norm': 1.1375082731246948, 'learning_rate': 2.258276962244711e-06, 'epoch': 2.37}
{'loss': 0.3587, 'grad_norm': 1.1126182079315186, 'learning_rate': 2.2414237884149823e-06, 'epoch': 2.37}
{'loss': 0.3584, 'grad_norm': 1.2085667848587036, 'learning_rate': 2.224625795759451e-06, 'epoch': 2.37}
{'loss': 0.3808, 'grad_norm': 1.2241642475128174, 'learning_rate': 2.207883103750171e-06, 'epoch': 2.38}
{'loss': 0.3426, 'grad_norm': 1.1838124990463257, 'learning_rate': 2.1911958314658598e-06, 'epoch': 2.38}
{'loss': 0.3608, 'grad_norm': 1.1379811763763428, 'learning_rate': 2.1745640975910964e-06, 'epoch': 2.38}
{'loss': 0.3305, 'grad_norm': 1.1512324810028076, 'learning_rate': 2.1579880204154414e-06, 'epoch': 2.38}
{'loss': 0.3219, 'grad_norm': 1.2206188440322876, 'learning_rate': 2.141467717832616e-06, 'epoch': 2.39}
{'loss': 0.3382, 'grad_norm': 1.24079167842865, 'learning_rate': 2.1250033073396524e-06, 'epoch': 2.39}
{'loss': 0.3926, 'grad_norm': 1.1815905570983887, 'learning_rate': 2.1085949060360654e-06, 'epoch': 2.39}
{'loss': 0.351, 'grad_norm': 1.1934558153152466, 'learning_rate': 2.092242630623016e-06, 'epoch': 2.39}
{'loss': 0.3661, 'grad_norm': 1.1293543577194214, 'learning_rate': 2.0759465974024786e-06, 'epoch': 2.4}
{'loss': 0.3326, 'grad_norm': 1.1460105180740356, 'learning_rate': 2.05970692227643e-06, 'epoch': 2.4}
{'loss': 0.3656, 'grad_norm': 1.186784029006958, 'learning_rate': 2.04352372074599e-06, 'epoch': 2.4}
{'loss': 0.312, 'grad_norm': 1.1002517938613892, 'learning_rate': 2.027397107910647e-06, 'epoch': 2.4}
{'loss': 0.3588, 'grad_norm': 1.1610803604125977, 'learning_rate': 2.0113271984674e-06, 'epoch': 2.41}
{'loss': 0.3448, 'grad_norm': 1.1360044479370117, 'learning_rate': 1.9953141067099537e-06, 'epoch': 2.41}
{'loss': 0.3373, 'grad_norm': 1.0423970222473145, 'learning_rate': 1.9793579465279245e-06, 'epoch': 2.41}
{'loss': 0.3439, 'grad_norm': 1.155875563621521, 'learning_rate': 1.9634588314060055e-06, 'epoch': 2.41}
{'loss': 0.367, 'grad_norm': 1.0868642330169678, 'learning_rate': 1.9476168744231694e-06, 'epoch': 2.42}
{'loss': 0.3434, 'grad_norm': 1.1927711963653564, 'learning_rate': 1.9318321882518675e-06, 'epoch': 2.42}
{'loss': 0.3227, 'grad_norm': 1.2391279935836792, 'learning_rate': 1.9161048851572216e-06, 'epoch': 2.42}
{'loss': 0.326, 'grad_norm': 1.117305040359497, 'learning_rate': 1.9004350769962332e-06, 'epoch': 2.42}
{'loss': 0.3746, 'grad_norm': 1.2522732019424438, 'learning_rate': 1.8848228752169796e-06, 'epoch': 2.43}
{'loss': 0.3191, 'grad_norm': 1.088718295097351, 'learning_rate': 1.8692683908578268e-06, 'epoch': 2.43}
{'loss': 0.393, 'grad_norm': 1.2559187412261963, 'learning_rate': 1.8537717345466356e-06, 'epoch': 2.43}
{'loss': 0.3684, 'grad_norm': 1.097498893737793, 'learning_rate': 1.8383330164999902e-06, 'epoch': 2.43}
{'loss': 0.3479, 'grad_norm': 1.0760111808776855, 'learning_rate': 1.8229523465223787e-06, 'epoch': 2.44}
{'loss': 0.3187, 'grad_norm': 1.2078180313110352, 'learning_rate': 1.8076298340054565e-06, 'epoch': 2.44}
{'loss': 0.3966, 'grad_norm': 1.1559109687805176, 'learning_rate': 1.7923655879272395e-06, 'epoch': 2.44}
{'loss': 0.3447, 'grad_norm': 1.1784217357635498, 'learning_rate': 1.7771597168513267e-06, 'epoch': 2.44}
{'loss': 0.3385, 'grad_norm': 1.1594877243041992, 'learning_rate': 1.7620123289261527e-06, 'epoch': 2.45}
{'loss': 0.3641, 'grad_norm': 1.1532458066940308, 'learning_rate': 1.746923531884196e-06, 'epoch': 2.45}
{'loss': 0.3661, 'grad_norm': 1.2224074602127075, 'learning_rate': 1.7318934330412197e-06, 'epoch': 2.45}
{'loss': 0.3302, 'grad_norm': 1.1067110300064087, 'learning_rate': 1.7169221392955092e-06, 'epoch': 2.45}
{'loss': 0.3906, 'grad_norm': 1.2328221797943115, 'learning_rate': 1.7020097571271188e-06, 'epoch': 2.46}
{'loss': 0.36, 'grad_norm': 1.0855872631072998, 'learning_rate': 1.6871563925970946e-06, 'epoch': 2.46}
{'loss': 0.3834, 'grad_norm': 1.2036716938018799, 'learning_rate': 1.6723621513467381e-06, 'epoch': 2.46}
{'loss': 0.3529, 'grad_norm': 1.2027461528778076, 'learning_rate': 1.657627138596858e-06, 'epoch': 2.46}
{'loss': 0.307, 'grad_norm': 1.2371089458465576, 'learning_rate': 1.6429514591469953e-06, 'epoch': 2.46}
{'loss': 0.3431, 'grad_norm': 1.0625053644180298, 'learning_rate': 1.6283352173747148e-06, 'epoch': 2.47}
{'loss': 0.3471, 'grad_norm': 1.1109260320663452, 'learning_rate': 1.6137785172348308e-06, 'epoch': 2.47}
{'loss': 0.3583, 'grad_norm': 1.2005534172058105, 'learning_rate': 1.5992814622586872e-06, 'epoch': 2.47}
{'loss': 0.3622, 'grad_norm': 1.1128344535827637, 'learning_rate': 1.5848441555534111e-06, 'epoch': 2.47}
{'loss': 0.3379, 'grad_norm': 1.101457953453064, 'learning_rate': 1.5704666998011852e-06, 'epoch': 2.48}
{'loss': 0.3431, 'grad_norm': 1.1469446420669556, 'learning_rate': 1.5561491972585152e-06, 'epoch': 2.48}
{'loss': 0.3262, 'grad_norm': 1.0921403169631958, 'learning_rate': 1.541891749755503e-06, 'epoch': 2.48}
{'loss': 0.3401, 'grad_norm': 1.1729912757873535, 'learning_rate': 1.5276944586951204e-06, 'epoch': 2.48}
{'loss': 0.3302, 'grad_norm': 1.1822621822357178, 'learning_rate': 1.5135574250524898e-06, 'epoch': 2.49}
{'loss': 0.3137, 'grad_norm': 1.1313152313232422, 'learning_rate': 1.4994807493741725e-06, 'epoch': 2.49}
{'loss': 0.3542, 'grad_norm': 1.07020103931427, 'learning_rate': 1.4854645317774363e-06, 'epoch': 2.49}
{'loss': 0.4101, 'grad_norm': 1.1200438737869263, 'learning_rate': 1.4715088719495573e-06, 'epoch': 2.49}
{'loss': 0.3591, 'grad_norm': 1.1477707624435425, 'learning_rate': 1.4576138691471187e-06, 'epoch': 2.5}
{'loss': 0.3491, 'grad_norm': 1.1249552965164185, 'learning_rate': 1.4437796221952748e-06, 'epoch': 2.5}
{'loss': 0.3352, 'grad_norm': 1.2023895978927612, 'learning_rate': 1.4300062294870843e-06, 'epoch': 2.5}
{'loss': 0.3745, 'grad_norm': 1.200852394104004, 'learning_rate': 1.4162937889827833e-06, 'epoch': 2.5}
{'loss': 0.3458, 'grad_norm': 1.0513185262680054, 'learning_rate': 1.4026423982091043e-06, 'epoch': 2.51}
{'loss': 0.3354, 'grad_norm': 1.1593401432037354, 'learning_rate': 1.3890521542585723e-06, 'epoch': 2.51}
{'loss': 0.3084, 'grad_norm': 1.013881802558899, 'learning_rate': 1.3755231537888225e-06, 'epoch': 2.51}
{'loss': 0.3298, 'grad_norm': 1.1431714296340942, 'learning_rate': 1.3620554930219077e-06, 'epoch': 2.51}
{'loss': 0.3357, 'grad_norm': 1.2337340116500854, 'learning_rate': 1.3486492677436125e-06, 'epoch': 2.52}
{'loss': 0.3733, 'grad_norm': 1.1798689365386963, 'learning_rate': 1.3353045733027858e-06, 'epoch': 2.52}
{'loss': 0.339, 'grad_norm': 1.1707444190979004, 'learning_rate': 1.3220215046106355e-06, 'epoch': 2.52}
{'loss': 0.3391, 'grad_norm': 1.1183006763458252, 'learning_rate': 1.3088001561400853e-06, 'epoch': 2.52}
{'loss': 0.3239, 'grad_norm': 1.1869536638259888, 'learning_rate': 1.2956406219250817e-06, 'epoch': 2.53}
{'loss': 0.3459, 'grad_norm': 1.237488865852356, 'learning_rate': 1.2825429955599212e-06, 'epoch': 2.53}
{'loss': 0.3192, 'grad_norm': 1.2715247869491577, 'learning_rate': 1.2695073701986105e-06, 'epoch': 2.53}
{'loss': 0.3381, 'grad_norm': 1.1169072389602661, 'learning_rate': 1.2565338385541792e-06, 'epoch': 2.53}
{'loss': 0.3638, 'grad_norm': 1.1139748096466064, 'learning_rate': 1.2436224928980278e-06, 'epoch': 2.54}
{'loss': 0.3172, 'grad_norm': 1.1218669414520264, 'learning_rate': 1.2307734250592773e-06, 'epoch': 2.54}
{'loss': 0.3746, 'grad_norm': 1.210855484008789, 'learning_rate': 1.2179867264241064e-06, 'epoch': 2.54}
{'loss': 0.3574, 'grad_norm': 1.0871537923812866, 'learning_rate': 1.2052624879351105e-06, 'epoch': 2.54}
{'loss': 0.3474, 'grad_norm': 1.1633625030517578, 'learning_rate': 1.1926008000906486e-06, 'epoch': 2.55}
{'loss': 0.3051, 'grad_norm': 1.1109564304351807, 'learning_rate': 1.180001752944202e-06, 'epoch': 2.55}
{'loss': 0.3213, 'grad_norm': 1.0501831769943237, 'learning_rate': 1.167465436103733e-06, 'epoch': 2.55}
{'loss': 0.3243, 'grad_norm': 1.0749223232269287, 'learning_rate': 1.1549919387310571e-06, 'epoch': 2.55}
{'loss': 0.3626, 'grad_norm': 1.1444088220596313, 'learning_rate': 1.142581349541182e-06, 'epoch': 2.56}
{'loss': 0.3319, 'grad_norm': 1.1735438108444214, 'learning_rate': 1.1302337568017142e-06, 'epoch': 2.56}
{'loss': 0.3499, 'grad_norm': 1.129094123840332, 'learning_rate': 1.1179492483322007e-06, 'epoch': 2.56}
{'loss': 0.3585, 'grad_norm': 1.1683323383331299, 'learning_rate': 1.1057279115035124e-06, 'epoch': 2.56}
{'loss': 0.3236, 'grad_norm': 1.085961103439331, 'learning_rate': 1.093569833237238e-06, 'epoch': 2.57}
{'loss': 0.371, 'grad_norm': 1.2787851095199585, 'learning_rate': 1.081475100005044e-06, 'epoch': 2.57}
{'loss': 0.3346, 'grad_norm': 1.175504207611084, 'learning_rate': 1.0694437978280702e-06, 'epoch': 2.57}
{'loss': 0.3134, 'grad_norm': 1.1360185146331787, 'learning_rate': 1.0574760122763217e-06, 'epoch': 2.57}
{'loss': 0.3614, 'grad_norm': 1.2909656763076782, 'learning_rate': 1.0455718284680506e-06, 'epoch': 2.58}
{'loss': 0.3105, 'grad_norm': 1.0823068618774414, 'learning_rate': 1.0337313310691566e-06, 'epoch': 2.58}
{'loss': 0.3424, 'grad_norm': 1.2399004697799683, 'learning_rate': 1.0219546042925842e-06, 'epoch': 2.58}
{'loss': 0.351, 'grad_norm': 1.1974818706512451, 'learning_rate': 1.0102417318977253e-06, 'epoch': 2.58}
{'loss': 0.3472, 'grad_norm': 1.0508341789245605, 'learning_rate': 9.985927971898178e-07, 'epoch': 2.59}
{'loss': 0.34, 'grad_norm': 1.0516453981399536, 'learning_rate': 9.870078830193631e-07, 'epoch': 2.59}
{'loss': 0.3336, 'grad_norm': 1.1302506923675537, 'learning_rate': 9.75487071781518e-07, 'epoch': 2.59}
{'loss': 0.3775, 'grad_norm': 1.1851006746292114, 'learning_rate': 9.64030445415537e-07, 'epoch': 2.59}
{'loss': 0.3429, 'grad_norm': 1.1608723402023315, 'learning_rate': 9.526380854041639e-07, 'epoch': 2.6}
{'loss': 0.3281, 'grad_norm': 1.0587549209594727, 'learning_rate': 9.413100727730628e-07, 'epoch': 2.6}
{'loss': 0.3565, 'grad_norm': 1.3177735805511475, 'learning_rate': 9.300464880902449e-07, 'epoch': 2.6}
{'loss': 0.3314, 'grad_norm': 1.177760124206543, 'learning_rate': 9.188474114654877e-07, 'epoch': 2.6}
{'loss': 0.3946, 'grad_norm': 1.1969610452651978, 'learning_rate': 9.077129225497727e-07, 'epoch': 2.61}
{'loss': 0.3355, 'grad_norm': 1.155424952507019, 'learning_rate': 8.966431005347109e-07, 'epoch': 2.61}
{'loss': 0.3251, 'grad_norm': 1.0938267707824707, 'learning_rate': 8.856380241519935e-07, 'epoch': 2.61}
{'loss': 0.3285, 'grad_norm': 1.1999216079711914, 'learning_rate': 8.746977716728101e-07, 'epoch': 2.61}
{'loss': 0.3488, 'grad_norm': 1.075991153717041, 'learning_rate': 8.638224209073098e-07, 'epoch': 2.62}
{'loss': 0.3574, 'grad_norm': 1.2572925090789795, 'learning_rate': 8.530120492040506e-07, 'epoch': 2.62}
{'loss': 0.312, 'grad_norm': 1.173550009727478, 'learning_rate': 8.42266733449425e-07, 'epoch': 2.62}
{'loss': 0.3073, 'grad_norm': 1.028289794921875, 'learning_rate': 8.31586550067145e-07, 'epoch': 2.62}
{'loss': 0.3618, 'grad_norm': 1.2019048929214478, 'learning_rate': 8.209715750176728e-07, 'epoch': 2.63}
{'loss': 0.3473, 'grad_norm': 1.138763666152954, 'learning_rate': 8.10421883797694e-07, 'epoch': 2.63}
{'loss': 0.298, 'grad_norm': 1.2551722526550293, 'learning_rate': 7.999375514395779e-07, 'epoch': 2.63}
{'loss': 0.3501, 'grad_norm': 1.1756749153137207, 'learning_rate': 7.895186525108411e-07, 'epoch': 2.63}
{'loss': 0.3847, 'grad_norm': 1.170480489730835, 'learning_rate': 7.791652611136214e-07, 'epoch': 2.64}
{'loss': 0.2999, 'grad_norm': 1.0753449201583862, 'learning_rate': 7.688774508841479e-07, 'epoch': 2.64}
{'loss': 0.3325, 'grad_norm': 1.254225492477417, 'learning_rate': 7.586552949922176e-07, 'epoch': 2.64}
{'loss': 0.3487, 'grad_norm': 1.1642415523529053, 'learning_rate': 7.484988661406734e-07, 'epoch': 2.64}
{'loss': 0.3382, 'grad_norm': 1.1202963590621948, 'learning_rate': 7.38408236564897e-07, 'epoch': 2.65}
{'loss': 0.3571, 'grad_norm': 1.1161730289459229, 'learning_rate': 7.283834780322763e-07, 'epoch': 2.65}
{'loss': 0.3469, 'grad_norm': 1.1553000211715698, 'learning_rate': 7.184246618417112e-07, 'epoch': 2.65}
{'loss': 0.3338, 'grad_norm': 1.1345568895339966, 'learning_rate': 7.085318588231049e-07, 'epoch': 2.65}
{'loss': 0.3029, 'grad_norm': 1.0588246583938599, 'learning_rate': 6.987051393368471e-07, 'epoch': 2.66}
{'loss': 0.3375, 'grad_norm': 1.06844961643219, 'learning_rate': 6.889445732733324e-07, 'epoch': 2.66}
{'loss': 0.3078, 'grad_norm': 1.1447434425354004, 'learning_rate': 6.792502300524473e-07, 'epoch': 2.66}
{'loss': 0.3606, 'grad_norm': 1.1258883476257324, 'learning_rate': 6.696221786230861e-07, 'epoch': 2.66}
{'loss': 0.3033, 'grad_norm': 1.179020881652832, 'learning_rate': 6.600604874626549e-07, 'epoch': 2.67}
{'loss': 0.3701, 'grad_norm': 1.1534706354141235, 'learning_rate': 6.505652245765881e-07, 'epoch': 2.67}
{'loss': 0.3455, 'grad_norm': 1.0721604824066162, 'learning_rate': 6.411364574978651e-07, 'epoch': 2.67}
{'loss': 0.3406, 'grad_norm': 1.199971079826355, 'learning_rate': 6.317742532865234e-07, 'epoch': 2.67}
{'loss': 0.3243, 'grad_norm': 1.0563459396362305, 'learning_rate': 6.22478678529197e-07, 'epoch': 2.68}
{'loss': 0.3227, 'grad_norm': 1.083467960357666, 'learning_rate': 6.132497993386166e-07, 'epoch': 2.68}
{'loss': 0.338, 'grad_norm': 1.0664129257202148, 'learning_rate': 6.040876813531715e-07, 'epoch': 2.68}
{'loss': 0.3754, 'grad_norm': 1.1612317562103271, 'learning_rate': 5.949923897364174e-07, 'epoch': 2.68}
{'loss': 0.3921, 'grad_norm': 1.2053332328796387, 'learning_rate': 5.859639891766211e-07, 'epoch': 2.69}
{'loss': 0.3523, 'grad_norm': 1.1998549699783325, 'learning_rate': 5.77002543886308e-07, 'epoch': 2.69}
{'loss': 0.3578, 'grad_norm': 1.1437181234359741, 'learning_rate': 5.681081176017944e-07, 'epoch': 2.69}
{'loss': 0.2952, 'grad_norm': 1.1525304317474365, 'learning_rate': 5.592807735827399e-07, 'epoch': 2.69}
{'loss': 0.3368, 'grad_norm': 1.173600435256958, 'learning_rate': 5.505205746116937e-07, 'epoch': 2.69}
{'loss': 0.3308, 'grad_norm': 1.2094881534576416, 'learning_rate': 5.418275829936537e-07, 'epoch': 2.7}
{'loss': 0.3497, 'grad_norm': 1.221646785736084, 'learning_rate': 5.332018605556189e-07, 'epoch': 2.7}
{'loss': 0.3167, 'grad_norm': 1.1431509256362915, 'learning_rate': 5.246434686461521e-07, 'epoch': 2.7}
{'loss': 0.3651, 'grad_norm': 1.1630960702896118, 'learning_rate': 5.161524681349394e-07, 'epoch': 2.7}
{'loss': 0.3878, 'grad_norm': 1.236170768737793, 'learning_rate': 5.077289194123624e-07, 'epoch': 2.71}
{'loss': 0.3067, 'grad_norm': 1.1244677305221558, 'learning_rate': 4.99372882389072e-07, 'epoch': 2.71}
{'loss': 0.3316, 'grad_norm': 1.1458995342254639, 'learning_rate': 4.91084416495543e-07, 'epoch': 2.71}
{'loss': 0.3379, 'grad_norm': 1.1364554166793823, 'learning_rate': 4.828635806816806e-07, 'epoch': 2.71}
{'loss': 0.3642, 'grad_norm': 1.2541003227233887, 'learning_rate': 4.7471043341637877e-07, 'epoch': 2.72}
{'loss': 0.3714, 'grad_norm': 1.1670222282409668, 'learning_rate': 4.666250326871069e-07, 'epoch': 2.72}
{'loss': 0.3561, 'grad_norm': 1.049504041671753, 'learning_rate': 4.5860743599951186e-07, 'epoch': 2.72}
{'loss': 0.303, 'grad_norm': 1.118506669998169, 'learning_rate': 4.506577003769919e-07, 'epoch': 2.72}
{'loss': 0.3775, 'grad_norm': 1.12471342086792, 'learning_rate': 4.4277588236030234e-07, 'epoch': 2.73}
{'loss': 0.3523, 'grad_norm': 1.0807594060897827, 'learning_rate': 4.349620380071451e-07, 'epoch': 2.73}
{'loss': 0.3935, 'grad_norm': 1.2579238414764404, 'learning_rate': 4.272162228917809e-07, 'epoch': 2.73}
{'loss': 0.347, 'grad_norm': 1.1112202405929565, 'learning_rate': 4.1953849210462084e-07, 'epoch': 2.73}
{'loss': 0.3171, 'grad_norm': 1.1248993873596191, 'learning_rate': 4.119289002518423e-07, 'epoch': 2.74}
{'loss': 0.3357, 'grad_norm': 1.1306114196777344, 'learning_rate': 4.0438750145500474e-07, 'epoch': 2.74}
{'loss': 0.3188, 'grad_norm': 1.1396747827529907, 'learning_rate': 3.9691434935065107e-07, 'epoch': 2.74}
{'loss': 0.3337, 'grad_norm': 1.189177393913269, 'learning_rate': 3.895094970899427e-07, 'epoch': 2.74}
{'loss': 0.3384, 'grad_norm': 1.10453200340271, 'learning_rate': 3.8217299733826817e-07, 'epoch': 2.75}
{'loss': 0.3201, 'grad_norm': 1.0122374296188354, 'learning_rate': 3.749049022748763e-07, 'epoch': 2.75}
{'loss': 0.3719, 'grad_norm': 1.1906554698944092, 'learning_rate': 3.6770526359250047e-07, 'epoch': 2.75}
{'loss': 0.3332, 'grad_norm': 1.0482534170150757, 'learning_rate': 3.605741324969936e-07, 'epoch': 2.75}
{'loss': 0.3861, 'grad_norm': 1.1577661037445068, 'learning_rate': 3.5351155970696603e-07, 'epoch': 2.76}
{'loss': 0.3392, 'grad_norm': 1.0573970079421997, 'learning_rate': 3.4651759545341834e-07, 'epoch': 2.76}
{'loss': 0.3372, 'grad_norm': 1.1348891258239746, 'learning_rate': 3.395922894793891e-07, 'epoch': 2.76}
{'loss': 0.3786, 'grad_norm': 1.1364004611968994, 'learning_rate': 3.327356910396018e-07, 'epoch': 2.76}
{'loss': 0.3373, 'grad_norm': 1.0369787216186523, 'learning_rate': 3.259478489001111e-07, 'epoch': 2.77}
{'loss': 0.3414, 'grad_norm': 1.192665696144104, 'learning_rate': 3.1922881133795827e-07, 'epoch': 2.77}
{'loss': 0.3389, 'grad_norm': 1.0406110286712646, 'learning_rate': 3.1257862614082257e-07, 'epoch': 2.77}
{'loss': 0.3801, 'grad_norm': 1.1877810955047607, 'learning_rate': 3.059973406066963e-07, 'epoch': 2.77}
{'loss': 0.3, 'grad_norm': 1.0998667478561401, 'learning_rate': 2.9948500154352687e-07, 'epoch': 2.78}
{'loss': 0.34, 'grad_norm': 1.1757090091705322, 'learning_rate': 2.9304165526890083e-07, 'epoch': 2.78}
{'loss': 0.3838, 'grad_norm': 1.20583975315094, 'learning_rate': 2.8666734760970927e-07, 'epoch': 2.78}
{'loss': 0.356, 'grad_norm': 1.19950270652771, 'learning_rate': 2.8036212390181504e-07, 'epoch': 2.78}
{'loss': 0.3646, 'grad_norm': 1.1258611679077148, 'learning_rate': 2.7412602898974516e-07, 'epoch': 2.79}
{'loss': 0.3823, 'grad_norm': 1.1869016885757446, 'learning_rate': 2.6795910722635766e-07, 'epoch': 2.79}
{'loss': 0.3226, 'grad_norm': 1.1520061492919922, 'learning_rate': 2.61861402472533e-07, 'epoch': 2.79}
{'loss': 0.3499, 'grad_norm': 1.0440247058868408, 'learning_rate': 2.5583295809685993e-07, 'epoch': 2.79}
{'loss': 0.3349, 'grad_norm': 1.2068114280700684, 'learning_rate': 2.498738169753323e-07, 'epoch': 2.8}
{'loss': 0.3491, 'grad_norm': 1.1770051717758179, 'learning_rate': 2.4398402149103164e-07, 'epoch': 2.8}
{'loss': 0.3171, 'grad_norm': 1.0905319452285767, 'learning_rate': 2.3816361353384054e-07, 'epoch': 2.8}
{'loss': 0.3502, 'grad_norm': 1.1186398267745972, 'learning_rate': 2.3241263450013762e-07, 'epoch': 2.8}
{'loss': 0.3503, 'grad_norm': 1.1308646202087402, 'learning_rate': 2.2673112529249752e-07, 'epoch': 2.81}
